"","ensembl","Tissue.x","nCPMs","Tissue.y","nCPMs_4","nCPM_ratio","hgnc_symbol","seqnames","gene_type"
"473","ENSG00000186009","Muscle",0.07159207,"Placenta",0.004094174,17.4863281335869,"ATP4B","chr13","protein_coding"
"474","ENSG00000214274","Muscle",2.5636424,"Placenta",0.7172867,3.57408327799749,"ANG","chr14","protein_coding"
"475","ENSG00000172590","Muscle",41.19044,"Placenta",10.95935,3.75847472705954,"MRPL52","chr14","protein_coding"
"476","ENSG00000213741","Muscle",366.3499,"Placenta",87.9177,4.16696410392902,"RPS29","chr14","protein_coding"
"477","ENSG00000100505","Muscle",2.8324493,"Placenta",0.9231942,3.06809693995045,"TRIM9","chr14","protein_coding"
"478","ENSG00000119632","Muscle",14.2376379,"Placenta",0.5399093,26.3704253658902,"IFI27L2","chr14","protein_coding"
"479","ENSG00000036530","Muscle",3.59676,"Placenta",0.52544,6.84523447015834,"CYP46A1","chr14","protein_coding"
"480","ENSG00000184986","Muscle",2.3568886,"Placenta",0.2689865,8.76210739200666,"TMEM121","chr14","protein_coding"
"481","ENSG00000186073","Muscle",25.373607,"Placenta",7.429963,3.41503813679826,"C15orf41","chr15","protein_coding"
"482","ENSG00000140319","Muscle",391.15591,"Placenta",62.43672,6.26483758275579,"SRP14","chr15","protein_coding"
"483","ENSG00000140323","Muscle",1.9312044,"Placenta",0.5908087,3.26874739657693,"DISP2","chr15","protein_coding"
"484","ENSG00000104147","Muscle",5.955991,"Placenta",1.041012,5.7213471122331,"OIP5","chr15","protein_coding"
"485","ENSG00000140263","Muscle",11.745525,"Placenta",1.287748,9.1209809683261,"SORD","chr15","protein_coding"
"486","ENSG00000104177","Muscle",17.380596,"Placenta",5.708167,3.04486466496162,"MYEF2","chr15","protein_coding"
"487","ENSG00000189227","Muscle",15.619343,"Placenta",2.397819,6.51397916189671,"C15orf61","chr15","protein_coding"
"488","ENSG00000137821","Muscle",13.706491,"Placenta",2.967486,4.61888986165394,"LRRC49","chr15","protein_coding"
"489","ENSG00000129028","Muscle",3.488015,"Placenta",0.8427728,4.13873703565184,"THAP10","chr15","protein_coding"
"490","ENSG00000205363","Muscle",3.4108832,"Placenta",0.3243982,10.5144948399837,"INSYN1","chr15","protein_coding"
"491","ENSG00000259417","Muscle",1.43234643,"Placenta",0.04664174,30.7095410677217,"CTXND1","chr15","protein_coding"
"492","ENSG00000166503","Muscle",69.95454,"Placenta",19.65868,3.55845560332637,"HDGFL3","chr15","protein_coding"
"493","ENSG00000130656","Muscle",10.24299634,"Placenta",0.08072116,126.893572143909,"HBZ","chr16","protein_coding"
"494","ENSG00000206177","Muscle",14.582355,"Placenta",1.882695,7.74546859687841,"HBM","chr16","protein_coding"
"495","ENSG00000206172","Muscle",412.88435,"Placenta",51.94518,7.94846316828626,"HBA1","chr16","protein_coding"
"496","ENSG00000103202","Muscle",55.12075,"Placenta",8.451004,6.52239071239346,"NME4","chr16","protein_coding"
"497","ENSG00000130731","Muscle",18.935832,"Placenta",6.146329,3.0808360567747,"METTL26","chr16","protein_coding"
"498","ENSG00000179958","Muscle",15.909066,"Placenta",4.420312,3.59908214623764,"DCTPP1","chr16","protein_coding"
"499","ENSG00000169715","Muscle",22.042247,"Placenta",3.034563,7.26373023067901,"MT1E","chr16","protein_coding"
"500","ENSG00000154118","Muscle",1.349032,"Placenta",0.206213,6.54193479557545,"JPH3","chr16","protein_coding"
"501","ENSG00000167513","Muscle",10.616485,"Placenta",2.794873,3.79855721530102,"CDT1","chr16","protein_coding"
"502","ENSG00000127774","Muscle",17.254273,"Placenta",5.146188,3.35282601412929,"EMC6","chr17","protein_coding"
"503","ENSG00000006047","Muscle",1.1333955,"Placenta",0.2894164,3.91614124147768,"YBX2","chr17","protein_coding"
"504","ENSG00000170315","Muscle",1198.7973,"Placenta",269.1024,4.45479973422757,"UBB","chr17","protein_coding"
"505","ENSG00000108641","Muscle",8.116248,"Placenta",2.414323,3.36170760913101,"B9D1","chr17","protein_coding"
"506","ENSG00000166482","Muscle",159.69557,"Placenta",13.73947,11.6231244727781,"MFAP4","chr17","protein_coding"
"507","ENSG00000006042","Muscle",81.931878,"Placenta",5.672999,14.4424277176851,"TMEM98","chr17","protein_coding"
"508","ENSG00000263874","Muscle",2.969139,"Placenta",0.913933,3.248749087734,"LINC00672","chr17","protein_coding"
"509","ENSG00000108309","Muscle",3.948265,"Placenta",1.055112,3.74203402103284,"RUNDC3A","chr17","protein_coding"
"510","ENSG00000131094","Muscle",2.7712407,"Placenta",0.0318973,86.8801027046176,"C1QL1","chr17","protein_coding"
"511","ENSG00000239672","Muscle",20.557921,"Placenta",2.891676,7.10934454620781,"NME1","chr17","protein_coding"
"512","ENSG00000180616","Muscle",2.913737,"Placenta",0.426709,6.82839358907358,"SSTR2","chr17","protein_coding"
"513","ENSG00000170412","Muscle",20.378908,"Placenta",4.934374,4.12998852539349,"GPRC5C","chr17","protein_coding"
"514","ENSG00000181038","Muscle",17.940455,"Placenta",5.836519,3.07382791009504,"METTL23","chr17","protein_coding"
"515","ENSG00000078687","Muscle",45.01552,"Placenta",12.30703,3.65770783040262,"TNRC6C","chr17","protein_coding"
"516","ENSG00000080986","Muscle",26.713305,"Placenta",8.303259,3.21720724356545,"NDC80","chr18","protein_coding"
"517","ENSG00000115257","Muscle",1.7969243,"Placenta",0.3875593,4.63651446372207,"PCSK4","chr19","protein_coding"
"518","ENSG00000171119","Muscle",1.66911722,"Placenta",0.09712587,17.1850941463896,"NRTN","chr19","protein_coding"
"519","ENSG00000125652","Muscle",42.802978,"Placenta",6.639322,6.44688990833703,"ALKBH7","chr19","protein_coding"
"520","ENSG00000198258","Muscle",127.73268,"Placenta",31.20632,4.09316702514106,"UBL5","chr19","protein_coding"
"521","ENSG00000161888","Muscle",17.577924,"Placenta",3.909774,4.49589260146494,"SPC24","chr19","protein_coding"
"522","ENSG00000105610","Muscle",1.9868379,"Placenta",0.5108458,3.88931043379431,"KLF1","chr19","protein_coding"
"523","ENSG00000064545","Muscle",13.404528,"Placenta",3.190463,4.20143659399905,"TMEM161A","chr19","protein_coding"
"524","ENSG00000130881","Muscle",21.193694,"Placenta",4.012006,5.2825678725306,"LRP3","chr19","protein_coding"
"525","ENSG00000161249","Muscle",12.3577109,"Placenta",0.8071052,15.311152622979,"DMKN","chr19","protein_coding"
"526","ENSG00000167641","Muscle",14.520485,"Placenta",4.789673,3.0316234532086,"PPP1R14A","chr19","protein_coding"
"527","ENSG00000176401","Muscle",3.565859,"Placenta",1.026629,3.47336671767503,"EID2B","chr19","protein_coding"
"528","ENSG00000128000","Muscle",1.776996,"Placenta",0.572217,3.10545824398786,"ZNF780B","chr19","protein_coding"
"529","ENSG00000090006","Muscle",175.57192,"Placenta",25.27735,6.94581987431436,"LTBP4","chr19","protein_coding"
"530","ENSG00000283632","Muscle",2.129862,"Placenta",0.3112225,6.84353477014033,"EXOC3L2","chr19","protein_coding"
"531","ENSG00000197380","Muscle",31.6923669,"Placenta",0.7545255,42.0030428395064,"DACT3","chr19","protein_coding"
"532","ENSG00000104808","Muscle",1.607276,"Placenta",0.188423,8.53014759344666,"DHDH","chr19","protein_coding"
"533","ENSG00000104901","Muscle",1.92982147,"Placenta",0.09522645,20.2656034116572,"DKKL1","chr19","protein_coding"
"534","ENSG00000126453","Muscle",20.277499,"Placenta",4.086436,4.96214770034328,"BCL2L12","chr19","protein_coding"
"535","ENSG00000105472","Muscle",24.212302,"Placenta",3.230217,7.49556515862557,"CLEC11A","chr19","protein_coding"
"536","ENSG00000133265","Muscle",22.675139,"Placenta",4.281636,5.29590535019792,"HSPBP1","chr19","protein_coding"
"537","ENSG00000196476","Muscle",10.28908,"Placenta",1.2598,8.16723289411018,"C20orf96","chr20","protein_coding"
"538","ENSG00000125870","Muscle",212.66062,"Placenta",29.71127,7.15757421342137,"SNRPB2","chr20","protein_coding"
"539","ENSG00000232388","Muscle",32.652188,"Placenta",5.310641,6.14844573376359,"SMIM26","chr20","protein_coding"
"540","ENSG00000101004","Muscle",28.883815,"Placenta",8.488322,3.40277088922875,"NINL","chr20","protein_coding"
"541","ENSG00000171858","Muscle",416.94756,"Placenta",49.10068,8.49168606218896,"RPS21","chr20","protein_coding"
"542","ENSG00000182362","Muscle",14.65706,"Placenta",2.43489,6.01959842128392,"YBEY","chr21","protein_coding"
"543","ENSG00000160298","Muscle",17.46801,"Placenta",5.563388,3.13981516299061,"C21orf58","chr21","protein_coding"
"544","ENSG00000128185","Muscle",25.07216,"Placenta",6.49709,3.85898302162968,"DGCR6L","chr22","protein_coding"
"545","ENSG00000100036","Muscle",3.5378741,"Placenta",0.6886731,5.13723289032198,"SLC35E4","chr22","protein_coding"
"546","ENSG00000183963","Muscle",136.94899,"Placenta",43.96555,3.11491588300385,"SMTN","chr22","protein_coding"
"547","ENSG00000159958","Muscle",1.9469973,"Placenta",0.2228277,8.7376807282039,"TNFRSF13C","chr22","protein_coding"
"548","ENSG00000100162","Muscle",11.571298,"Placenta",1.263738,9.15640583728589,"CENPM","chr22","protein_coding"
"549","ENSG00000100271","Muscle",11.80114,"Placenta",1.897837,6.21820525155743,"TTLL1","chr22","protein_coding"
"550","ENSG00000100300","Muscle",70.068553,"Placenta",8.525516,8.21868764307052,"TSPO","chr22","protein_coding"
"551","ENSG00000075218","Muscle",18.783609,"Placenta",3.791426,4.95423331485304,"GTSE1","chr22","protein_coding"
"552","ENSG00000205542","Muscle",2167.1337,"Placenta",204.8572,10.578752906903,"TMSB4X","chrX","protein_coding"
"553","ENSG00000046653","Muscle",72.210976,"Placenta",2.351329,30.7107070086747,"GPM6B","chrX","protein_coding"
"554","ENSG00000069509","Muscle",21.758723,"Placenta",3.808881,5.71262872218901,"FUNDC1","chrX","protein_coding"
"555","ENSG00000008056","Muscle",2.1926833,"Placenta",0.5865284,3.73840942740369,"SYN1","chrX","protein_coding"
"556","ENSG00000102265","Muscle",120.90677,"Placenta",38.69703,3.12444572619656,"TIMP1","chrX","protein_coding"
"557","ENSG00000147155","Muscle",18.087953,"Placenta",5.856056,3.08876025092656,"EBP","chrX","protein_coding"
"558","ENSG00000243279","Muscle",8.052192,"Placenta",1.167916,6.89449583702938,"PRAF2","chrX","protein_coding"
"559","ENSG00000204272","Muscle",72.488085,"Placenta",7.965205,9.10059251456805,"NBDY","chrX","protein_coding"
"560","ENSG00000198157","Muscle",13.5592923,"Placenta",0.6254954,21.6776850796984,"HMGN5","chrX","protein_coding"
"561","ENSG00000186310","Muscle",21.321406,"Placenta",0.4600695,46.3438806528144,"NAP1L3","chrX","protein_coding"
"562","ENSG00000166681","Muscle",353.38445,"Placenta",52.71856,6.70322652970794,"BEX3","chrX","protein_coding"
"563","ENSG00000172465","Muscle",25.1089,"Placenta",5.89906,4.25642390482551,"TCEAL1","chrX","protein_coding"
"564","ENSG00000134594","Muscle",1.2184599,"Placenta",0.3835357,3.17691390918759,"RAB33A","chrX","protein_coding"
"565","ENSG00000165704","Muscle",25.578298,"Placenta",3.901019,6.55682476809265,"HPRT1","chrX","protein_coding"
"566","ENSG00000178947","Muscle",4.6696511,"Placenta",0.6412821,7.28174246560133,"SMIM10L2A","chrX","protein_coding"
"567","ENSG00000235961","Muscle",2.62357522,"Placenta",0.03319825,79.0275156069974,"PNMA6A","chrX","protein_coding"
"568","ENSG00000063587","Muscle",25.462593,"Placenta",8.133126,3.13072648819162,"ZNF275","chrX","protein_coding"
"569","ENSG00000198753","Muscle",2.0793622,"Placenta",0.3288944,6.32227912667409,"PLXNB3","chrX","protein_coding"
"570","ENSG00000067840","Muscle",12.5798605,"Placenta",0.4530763,27.7654348726694,"PDZD4","chrX","protein_coding"
"571","ENSG00000198899","Muscle",1454.6445,"Placenta",162.0308,8.977580188458,"MT-ATP6","chrM","protein_coding"
"572","ENSG00000198938","Muscle",1557.8641,"Placenta",486.0611,3.20507874421549,"MT-CO3","chrM","protein_coding"
"573","ENSG00000198727","Muscle",2365.8385,"Placenta",212.6976,11.1230145521153,"MT-CYB","chrM","protein_coding"
"574","ENSG00000175756","Stomach",61.8521,"Placenta",20.58916,3.00410992969116,"AURKAIP1","chr1","protein_coding"
"575","ENSG00000228594","Stomach",1.1928685,"Placenta",0.3592661,3.3202923960819,"FNDC10","chr1","protein_coding"
"576","ENSG00000162591","Stomach",33.68452,"Placenta",8.313673,4.05170133585961,"MEGF6","chr1","protein_coding"
"577","ENSG00000235169","Stomach",5.667791,"Placenta",0.5116473,11.0775352474253,"SMIM1","chr1","protein_coding"
"578","ENSG00000116649","Stomach",24.812235,"Placenta",4.440329,5.58792715584814,"SRM","chr1","protein_coding"
"579","ENSG00000183114","Stomach",1.0388967,"Placenta",0.2197396,4.7278537869369,"FAM43B","chr1","protein_coding"
"580","ENSG00000130770","Stomach",56.071713,"Placenta",6.090004,9.20717178510884,"ATP5IF1","chr1","protein_coding"
"581","ENSG00000084636","Stomach",176.5012,"Placenta",48.5161,3.63799233656456,"COL16A1","chr1","protein_coding"
"582","ENSG00000121753","Stomach",23.267068,"Placenta",5.155427,4.51312141554909,"ADGRB2","chr1","protein_coding"
"583","ENSG00000160050","Stomach",16.554888,"Placenta",3.089789,5.35793479748941,"CCDC28B","chr1","protein_coding"
"584","ENSG00000175130","Stomach",107.32848,"Placenta",14.00644,7.66279511424745,"MARCKSL1","chr1","protein_coding"
"585","ENSG00000142920","Stomach",4.33475,"Placenta",1.41493,3.06357911698812,"AZIN2","chr1","protein_coding"
"586","ENSG00000169218","Stomach",1.5555704,"Placenta",0.1984592,7.83823778388707,"RSPO1","chr1","protein_coding"
"587","ENSG00000177868","Stomach",75.58953,"Placenta",10.19079,7.4174357434507,"SVBP","chr1","protein_coding"
"588","ENSG00000186377","Stomach",2.9752616,"Placenta",0.6602167,4.5064924895114,"CYP4X1","chr1","protein_coding"
"589","ENSG00000269113","Stomach",3.6614131,"Placenta",0.9605764,3.8116833809367,"TRABD2B","chr1","protein_coding"
"590","ENSG00000185483","Stomach",61.653722,"Placenta",5.437507,11.3386009434103,"ROR1","chr1","protein_coding"
"591","ENSG00000162437","Stomach",42.015396,"Placenta",8.970807,4.68356927085824,"RAVER2","chr1","protein_coding"
"592","ENSG00000162595","Stomach",5.101263,"Placenta",0.6479591,7.87281635522983,"DIRAS3","chr1","protein_coding"
"593","ENSG00000197568","Stomach",3.975484,"Placenta",1.061105,3.74655100107906,"HHLA3","chr1","protein_coding"
"594","ENSG00000117054","Stomach",58.56454,"Placenta",18.33317,3.19445791426142,"ACADM","chr1","protein_coding"
"595","ENSG00000117543","Stomach",25.125946,"Placenta",8.091545,3.10520994445437,"DPH5","chr1","protein_coding"
"596","ENSG00000213366","Stomach",12.222884,"Placenta",2.424017,5.04240853096327,"GSTM2","chr1","protein_coding"
"597","ENSG00000134259","Stomach",2.9301319,"Placenta",0.2364944,12.3898574342564,"NGF","chr1","protein_coding"
"598","ENSG00000092621","Stomach",47.234264,"Placenta",6.163482,7.66356809349001,"PHGDH","chr1","protein_coding"
"599","ENSG00000143434","Stomach",25.84428,"Placenta",6.509127,3.97046792910939,"SEMA6C","chr1","protein_coding"
"600","ENSG00000243364","Stomach",8.250883,"Placenta",2.177639,3.7889122118037,"EFNA4","chr1","protein_coding"
"601","ENSG00000143590","Stomach",1.5271201,"Placenta",0.1299544,11.7511996515701,"EFNA3","chr1","protein_coding"
"602","ENSG00000116586","Stomach",38.20322,"Placenta",11.10819,3.43919396409316,"LAMTOR2","chr1","protein_coding"
"603","ENSG00000254726","Stomach",40.3737715,"Placenta",0.8516978,47.403869658933,"MEX3A","chr1","protein_coding"
"604","ENSG00000085552","Stomach",11.46686,"Placenta",2.15816,5.31325758979872,"IGSF9","chr1","protein_coding"
"605","ENSG00000018625","Stomach",24.083023,"Placenta",6.467263,3.7238354153836,"ATP1A2","chr1","protein_coding"
"606","ENSG00000162738","Stomach",17.754093,"Placenta",5.871662,3.0236912478954,"VANGL2","chr1","protein_coding"
"607","ENSG00000158859","Stomach",15.357534,"Placenta",2.957949,5.1919536138047,"ADAMTS4","chr1","protein_coding"
"608","ENSG00000143147","Stomach",35.850066,"Placenta",6.724245,5.33146338362151,"GPR161","chr1","protein_coding"
"609","ENSG00000152092","Stomach",11.534769,"Placenta",0.7322256,15.7530261165411,"ASTN1","chr1","protein_coding"
"610","ENSG00000198756","Stomach",13.888186,"Placenta",0.331595,41.882977728856,"COLGALT2","chr1","protein_coding"
"611","ENSG00000116857","Stomach",62.278897,"Placenta",9.012056,6.91062028464981,"TMEM9","chr1","protein_coding"
"612","ENSG00000182004","Stomach",208.5065,"Placenta",15.54665,13.4116674653382,"SNRPE","chr1","protein_coding"
"613","ENSG00000170382","Stomach",3.3790368,"Placenta",0.4907705,6.88516689572825,"LRRN2","chr1","protein_coding"
"614","ENSG00000143476","Stomach",24.160743,"Placenta",7.935973,3.04445882061343,"DTL","chr1","protein_coding"
"615","ENSG00000117707","Stomach",14.23808,"Placenta",1.991333,7.15002463174165,"PROX1","chr1","protein_coding"
"616","ENSG00000143502","Stomach",4.0986828,"Placenta",0.4379693,9.35837922886376,"SUSD4","chr1","protein_coding"
"617","ENSG00000163041","Stomach",433.39118,"Placenta",46.83832,9.25291897745265,"H3F3A","chr1","protein_coding"
"618","ENSG00000162910","Stomach",30.81096,"Placenta",10.09286,3.05274818039684,"MRPL55","chr1","protein_coding"
"619","ENSG00000168275","Stomach",23.473583,"Placenta",4.265971,5.50251818401953,"COA6","chr1","protein_coding"
"620","ENSG00000130508","Stomach",244.59469,"Placenta",59.95592,4.0795752946498,"PXDN","chr2","protein_coding"
"621","ENSG00000143797","Stomach",66.6226,"Placenta",19.21246,3.4676767056379,"MBOAT2","chr2","protein_coding"
"622","ENSG00000134330","Stomach",47.1824,"Placenta",14.91863,3.16264965348695,"IAH1","chr2","protein_coding"
"623","ENSG00000171848","Stomach",19.577341,"Placenta",3.515937,5.56817172776418,"RRM2","chr2","protein_coding"
"624","ENSG00000196208","Stomach",14.870429,"Placenta",2.073492,7.17168380683407,"GREB1","chr2","protein_coding"
"625","ENSG00000115128","Stomach",140.63598,"Placenta",28.59725,4.91781482485204,"SF3B6","chr2","protein_coding"
"626","ENSG00000115138","Stomach",4.081723,"Placenta",0.884411,4.61518796125331,"POMC","chr2","protein_coding"
"627","ENSG00000084731","Stomach",13.494335,"Placenta",3.689385,3.65761095683969,"KIF3C","chr2","protein_coding"
"628","ENSG00000115163","Stomach",4.571329,"Placenta",1.283214,3.56240580292921,"CENPA","chr2","protein_coding"
"629","ENSG00000115226","Stomach",6.7845978,"Placenta",0.8228115,8.24562831219544,"FNDC4","chr2","protein_coding"
"630","ENSG00000162961","Stomach",65.24387,"Placenta",12.85231,5.07643139637933,"DPY30","chr2","protein_coding"
"631","ENSG00000143891","Stomach",14.64481,"Placenta",4.707935,3.11066529168308,"GALM","chr2","protein_coding"
"632","ENSG00000188010","Stomach",14.640508,"Placenta",1.489636,9.82824528945326,"MORN2","chr2","protein_coding"
"633","ENSG00000162878","Stomach",63.022926,"Placenta",5.321037,11.8441059515279,"PKDCC","chr2","protein_coding"
"634","ENSG00000162881","Stomach",3.1610372,"Placenta",0.8971203,3.52353770168839,"OXER1","chr2","protein_coding"
"635","ENSG00000075340","Stomach",10.7069574,"Placenta",0.3769804,28.4018941037783,"ADD2","chr2","protein_coding"
"636","ENSG00000135617","Stomach",12.17029,"Placenta",3.469968,3.5073205286043,"PRADC1","chr2","protein_coding"
"637","ENSG00000115350","Stomach",20.378557,"Placenta",6.364176,3.20207313562667,"POLE4","chr2","protein_coding"
"638","ENSG00000162951","Stomach",1.6741458,"Placenta",0.2452378,6.82662216020532,"LRRTM1","chr2","protein_coding"
"639","ENSG00000152284","Stomach",28.885811,"Placenta",2.236604,12.9150314494654,"TCF7L1","chr2","protein_coding"
"640","ENSG00000068615","Stomach",21.209774,"Placenta",3.703374,5.72714881078714,"REEP1","chr2","protein_coding"
"641","ENSG00000135940","Stomach",205.29339,"Placenta",29.41749,6.97861680245323,"COX5B","chr2","protein_coding"
"642","ENSG00000135972","Stomach",33.259452,"Placenta",6.527987,5.09490169021476,"MRPS9","chr2","protein_coding"
"643","ENSG00000175701","Stomach",22.116666,"Placenta",2.813652,7.86048381249707,"MTLN","chr2","protein_coding"
"644","ENSG00000169679","Stomach",18.89544,"Placenta",6.26942,3.01390559254285,"BUB1","chr2","protein_coding"
"645","ENSG00000169607","Stomach",15.979421,"Placenta",3.874085,4.12469550874594,"CKAP2L","chr2","protein_coding"
"646","ENSG00000155368","Stomach",187.50921,"Placenta",21.29933,8.80352621420486,"DBI","chr2","protein_coding"
"647","ENSG00000163075","Stomach",2.6477642,"Placenta",0.8597341,3.07974779644078,"CFAP221","chr2","protein_coding"
"648","ENSG00000152076","Stomach",1.0377517,"Placenta",0.1661045,6.24758329846573,"CCDC74B","chr2","protein_coding"
"649","ENSG00000150551","Stomach",3.23610201,"Placenta",0.02468207,131.111450943944,"LYPD1","chr2","protein_coding"
"650","ENSG00000123610","Stomach",11.1752228,"Placenta",0.3969843,28.1502890668472,"TNFAIP6","chr2","protein_coding"
"651","ENSG00000154518","Stomach",181.8082,"Placenta",36.39597,4.99528381851068,"ATP5MC3","chr2","protein_coding"
"652","ENSG00000197756","Stomach",1735.852,"Placenta",215.431,8.05757760025252,"RPL37A","chr2","protein_coding"
"653","ENSG00000116106","Stomach",34.542797,"Placenta",6.184411,5.58546270614938,"EPHA4","chr2","protein_coding"
"654","ENSG00000153820","Stomach",2.083283,"Placenta",0.002557931,814.440655357787,"SPHKAP","chr2","protein_coding"
"655","ENSG00000123485","Stomach",13.586682,"Placenta",2.751506,4.93790745867899,"HJURP","chr2","protein_coding"
"656","ENSG00000144485","Stomach",3.375551,"Placenta",0.3872691,8.71629314086768,"HES6","chr2","protein_coding"
"657","ENSG00000168393","Stomach",25.99871,"Placenta",7.7124,3.37102717701364,"DTYMK","chr2","protein_coding"
"658","ENSG00000125046","Stomach",2.1790672,"Placenta",0.2014992,10.8142722154728,"SSUH2","chr3","protein_coding"
"659","ENSG00000182533","Stomach",2.1661,"Placenta",0.009261177,233.890357564703,"CAV3","chr3","protein_coding"
"660","ENSG00000254999","Stomach",124.399,"Placenta",28.35143,4.38775045914792,"BRK1","chr3","protein_coding"
"661","ENSG00000144712","Stomach",15.851143,"Placenta",1.828806,8.66748195270575,"CAND2","chr3","protein_coding"
"662","ENSG00000008324","Stomach",24.54244,"Placenta",3.239638,7.57567357834425,"SS18L2","chr3","protein_coding"
"663","ENSG00000144647","Stomach",14.549098,"Placenta",3.186039,4.56651597799023,"POMGNT2","chr3","protein_coding"
"664","ENSG00000196345","Stomach",1.4607528,"Placenta",0.3772645,3.87195932826969,"ZKSCAN7","chr3","protein_coding"
"665","ENSG00000232112","Stomach",194.97034,"Placenta",22.23616,8.76816590634354,"TMA7","chr3","protein_coding"
"666","ENSG00000185909","Stomach",33.42451,"Placenta",10.34936,3.22962096206915,"KLHDC8B","chr3","protein_coding"
"667","ENSG00000185614","Stomach",13.407569,"Placenta",1.186039,11.3044925166879,"INKA1","chr3","protein_coding"
"668","ENSG00000090097","Stomach",25.070893,"Placenta",4.718731,5.31305832012887,"PCBP4","chr3","protein_coding"
"669","ENSG00000162244","Stomach",416.6201,"Placenta",93.91233,4.43626624959683,"RPL29","chr3","protein_coding"
"670","ENSG00000168273","Stomach",22.257907,"Placenta",3.912153,5.68942651271563,"SMIM4","chr3","protein_coding"
"671","ENSG00000168306","Stomach",15.220176,"Placenta",3.117536,4.88211715919239,"ACOX2","chr3","protein_coding"
"672","ENSG00000206535","Stomach",7.616712,"Placenta",1.833117,4.1550604789547,"LNP1","chr3","protein_coding"
"673","ENSG00000065518","Stomach",150.25653,"Placenta",28.19934,5.32837045122333,"NDUFB4","chr3","protein_coding"
"674","ENSG00000160124","Stomach",23.613772,"Placenta",6.321245,3.73562043553129,"CCDC58","chr3","protein_coding"
"675","ENSG00000144908","Stomach",2.4727005,"Placenta",0.09490291,26.0550545815718,"ALDH1L1","chr3","protein_coding"
"676","ENSG00000158234","Stomach",19.211081,"Placenta",5.532235,3.47257139293613,"FAIM","chr3","protein_coding"
"677","ENSG00000136521","Stomach",110.66658,"Placenta",34.36686,3.22015395063733,"NDUFB5","chr3","protein_coding"
"678","ENSG00000205981","Stomach",60.66192,"Placenta",14.33159,4.23274179626964,"DNAJC19","chr3","protein_coding"
"679","ENSG00000182899","Stomach",2227.21217,"Placenta",99.28459,22.4326068123966,"RPL35A","chr3","protein_coding"
"680","ENSG00000169020","Stomach",203.4264,"Placenta",18.42514,11.0406976554859,"ATP5ME","chr4","protein_coding"
"681","ENSG00000127418","Stomach",17.522133,"Placenta",2.683339,6.52997366340965,"FGFRL1","chr4","protein_coding"
"682","ENSG00000163995","Stomach",2.8667838,"Placenta",0.9203661,3.11482984868739,"ABLIM2","chr4","protein_coding"
"683","ENSG00000237765","Stomach",40.76971,"Placenta",13.17134,3.09533502286024,"FAM200B","chr4","protein_coding"
"684","ENSG00000151552","Stomach",17.838506,"Placenta",5.806503,3.07215995582884,"QDPR","chr4","protein_coding"
"685","ENSG00000109805","Stomach",27.587657,"Placenta",7.343633,3.7566769744621,"NCAPG","chr4","protein_coding"
"686","ENSG00000168785","Stomach",29.595905,"Placenta",8.715045,3.39595549994291,"TSPAN5","chr4","protein_coding"
"687","ENSG00000164032","Stomach",202.34969,"Placenta",42.03199,4.81418295921749,"H2AFZ","chr4","protein_coding"
"688","ENSG00000155011","Stomach",10.7446081,"Placenta",0.8448045,12.7184550981914,"DKK2","chr4","protein_coding"
"689","ENSG00000138796","Stomach",48.82521,"Placenta",10.35689,4.71427330018954,"HADH","chr4","protein_coding"
"690","ENSG00000109475","Stomach",2849.5012,"Placenta",128.0778,22.2482053876628,"RPL34","chr4","protein_coding"
"691","ENSG00000198856","Stomach",167.3383,"Placenta",45.16298,3.70520944366381,"OSTC","chr4","protein_coding"
"692","ENSG00000145362","Stomach",196.238885,"Placenta",4.933946,39.7732129617957,"ANK2","chr4","protein_coding"
"693","ENSG00000145349","Stomach",131.56382,"Placenta",27.62005,4.7633447441261,"CAMK2D","chr4","protein_coding"
"694","ENSG00000164109","Stomach",22.196497,"Placenta",4.021189,5.51988404424662,"MAD2L1","chr4","protein_coding"
"695","ENSG00000170917","Stomach",12.424467,"Placenta",2.654715,4.68015097665851,"NUDT6","chr4","protein_coding"
"696","ENSG00000164056","Stomach",137.34137,"Placenta",28.67451,4.78966754793718,"SPRY1","chr4","protein_coding"
"697","ENSG00000170153","Stomach",100.523944,"Placenta",5.759321,17.4541311380283,"RNF150","chr4","protein_coding"
"698","ENSG00000151617","Stomach",57.73513,"Placenta",10.9344,5.28013699882938,"EDNRA","chr4","protein_coding"
"699","ENSG00000205208","Stomach",17.422944,"Placenta",5.275911,3.30235745068482,"C4orf46","chr4","protein_coding"
"700","ENSG00000164104","Stomach",161.60069,"Placenta",35.32449,4.57474941605668,"HMGB2","chr4","protein_coding"
"701","ENSG00000164106","Stomach",10.4984431,"Placenta",0.5318247,19.7404202926265,"SCRG1","chr4","protein_coding"
"702","ENSG00000109674","Stomach",5.708492,"Placenta",1.784068,3.19970539239536,"NEIL3","chr4","protein_coding"
"703","ENSG00000151725","Stomach",34.623989,"Placenta",8.892063,3.89380833221717,"CENPU","chr4","protein_coding"
"704","ENSG00000154553","Stomach",153.73093,"Placenta",25.11878,6.12015910008368,"PDLIM3","chr4","protein_coding"
"705","ENSG00000171421","Stomach",31.395386,"Placenta",6.864294,4.5737239692822,"MRPL36","chr5","protein_coding"
"706","ENSG00000215218","Stomach",1.49928215,"Placenta",0.03263566,45.9399978428504,"UBE2QL1","chr5","protein_coding"
