"","ensembl","Tissue.x","nCPMs","Tissue.y","nCPMs_4","nCPM_ratio","hgnc_symbol","seqnames","gene_type","description"
"267","ENSG00000158050","Male_Muscle",2.9109305,"Male_Placenta",0.2064686,14.0986595540436,"DUSP2","chr2","protein_coding","dual specificity phosphatase 2 [Source:HGNC Symbol;Acc:HGNC:3068]"
"268","ENSG00000152076","Male_Muscle",1.3086654,"Male_Placenta",0.1294521,10.1092635808921,"CCDC74B","chr2","protein_coding","coiled-coil domain containing 74B [Source:HGNC Symbol;Acc:HGNC:25267]"
"269","ENSG00000163040","Male_Muscle",2.15344,"Male_Placenta",0.3830879,5.62126864356718,"CCDC74A","chr2","protein_coding","coiled-coil domain containing 74A [Source:HGNC Symbol;Acc:HGNC:25197]"
"270","ENSG00000183840","Male_Muscle",1.094614,"Male_Placenta",0.140483,7.7917897539204,"GPR39","chr2","protein_coding","G protein-coupled receptor 39 [Source:HGNC Symbol;Acc:HGNC:4496]"
"271","ENSG00000115457","Male_Muscle",148.93674,"Male_Placenta",12.65116,11.7725757954211,"IGFBP2","chr2","protein_coding","insulin like growth factor binding protein 2 [Source:HGNC Symbol;Acc:HGNC:5471]"
"272","ENSG00000132329","Male_Muscle",21.295229,"Male_Placenta",1.194895,17.8218412496495,"RAMP1","chr2","protein_coding","receptor activity modifying protein 1 [Source:HGNC Symbol;Acc:HGNC:9843]"
"273","ENSG00000144488","Male_Muscle",2.7355673,"Male_Placenta",0.2563547,10.6710245608916,"ESPNL","chr2","protein_coding","espin like [Source:HGNC Symbol;Acc:HGNC:27937]"
"274","ENSG00000163517","Male_Muscle",13.61597,"Male_Placenta",4.303646,3.16382202439513,"HDAC11","chr3","protein_coding","histone deacetylase 11 [Source:HGNC Symbol;Acc:HGNC:19086]"
"275","ENSG00000182568","Male_Muscle",48.172884,"Male_Placenta",8.321994,5.7886227747821,"SATB1","chr3","protein_coding","SATB homeobox 1 [Source:HGNC Symbol;Acc:HGNC:10541]"
"276","ENSG00000144647","Male_Muscle",20.278113,"Male_Placenta",2.829453,7.16679619700345,"POMGNT2","chr3","protein_coding","protein O-linked mannose N-acetylglucosaminyltransferase 2 (beta 1,4-) [Source:HGNC Symbol;Acc:HGNC:25902]"
"277","ENSG00000196345","Male_Muscle",1.5134285,"Male_Placenta",0.3412327,4.43518015711859,"ZKSCAN7","chr3","protein_coding","zinc finger with KRAB and SCAN domains 7 [Source:HGNC Symbol;Acc:HGNC:12955]"
"278","ENSG00000185909","Male_Muscle",38.505845,"Male_Placenta",9.866637,3.90263115993828,"KLHDC8B","chr3","protein_coding","kelch domain containing 8B [Source:HGNC Symbol;Acc:HGNC:28557]"
"279","ENSG00000090097","Male_Muscle",33.127249,"Male_Placenta",4.337907,7.63668953714314,"PCBP4","chr3","protein_coding","poly(rC) binding protein 4 [Source:HGNC Symbol;Acc:HGNC:8652]"
"280","ENSG00000168306","Male_Muscle",17.817381,"Male_Placenta",2.842376,6.2684813691081,"ACOX2","chr3","protein_coding","acyl-CoA oxidase 2 [Source:HGNC Symbol;Acc:HGNC:120]"
"281","ENSG00000187098","Male_Muscle",20.02923,"Male_Placenta",5.97146,3.35415961925559,"MITF","chr3","protein_coding","melanocyte inducing transcription factor [Source:HGNC Symbol;Acc:HGNC:7105]"
"282","ENSG00000144847","Male_Muscle",3.3486111,"Male_Placenta",0.8831927,3.79148412345347,"IGSF11","chr3","protein_coding","immunoglobulin superfamily member 11 [Source:HGNC Symbol;Acc:HGNC:16669]"
"283","ENSG00000090539","Male_Muscle",14.200817,"Male_Placenta",4.410866,3.21950768851287,"CHRD","chr3","protein_coding","chordin [Source:HGNC Symbol;Acc:HGNC:1949]"
"284","ENSG00000243449","Male_Muscle",3.0772823,"Male_Placenta",0.2848481,10.8032396916111,"C4orf48","chr4","protein_coding","chromosome 4 open reading frame 48 [Source:HGNC Symbol;Acc:HGNC:34437]"
"285","ENSG00000072840","Male_Muscle",35.62006,"Male_Placenta",11.83063,3.01083374258176,"EVC","chr4","protein_coding","EvC ciliary complex subunit 1 [Source:HGNC Symbol;Acc:HGNC:3497]"
"286","ENSG00000072832","Male_Muscle",18.929886,"Male_Placenta",4.458588,4.24571321683008,"CRMP1","chr4","protein_coding","collapsin response mediator protein 1 [Source:HGNC Symbol;Acc:HGNC:2365]"
"287","ENSG00000163995","Male_Muscle",2.8916874,"Male_Placenta",0.7803688,3.70553948338273,"ABLIM2","chr4","protein_coding","actin binding LIM protein family member 2 [Source:HGNC Symbol;Acc:HGNC:19195]"
"288","ENSG00000002587","Male_Muscle",5.715506,"Male_Placenta",1.326392,4.30906247926706,"HS3ST1","chr4","protein_coding","heparan sulfate-glucosamine 3-sulfotransferase 1 [Source:HGNC Symbol;Acc:HGNC:5194]"
"289","ENSG00000145349","Male_Muscle",121.62789,"Male_Placenta",26.95546,4.51218009264171,"CAMK2D","chr4","protein_coding","calcium/calmodulin dependent protein kinase II delta [Source:HGNC Symbol;Acc:HGNC:1462]"
"290","ENSG00000173320","Male_Muscle",35.673502,"Male_Placenta",9.437174,3.78010429817231,"STOX2","chr4","protein_coding","storkhead box 2 [Source:HGNC Symbol;Acc:HGNC:25450]"
"291","ENSG00000080709","Male_Muscle",11.21328815,"Male_Placenta",0.06029584,185.971173964904,"KCNN2","chr5","protein_coding","potassium calcium-activated channel subfamily N member 2 [Source:HGNC Symbol;Acc:HGNC:6291]"
"292","ENSG00000156463","Male_Muscle",14.379555,"Male_Placenta",0.161026,89.2995851601605,"SH3RF2","chr5","protein_coding","SH3 domain containing ring finger 2 [Source:HGNC Symbol;Acc:HGNC:26299]"
"293","ENSG00000113657","Male_Muscle",221.33533,"Male_Placenta",20.81909,10.6313642911386,"DPYSL3","chr5","protein_coding","dihydropyrimidinase like 3 [Source:HGNC Symbol;Acc:HGNC:3015]"
"294","ENSG00000131188","Male_Muscle",1.2550685,"Male_Placenta",0.1341178,9.35795621461133,"PRR7","chr5","protein_coding","proline rich 7, synaptic [Source:HGNC Symbol;Acc:HGNC:28130]"
"295","ENSG00000137267","Male_Muscle",29.312975,"Male_Placenta",4.862425,6.02846830542373,"TUBB2A","chr6","protein_coding","tubulin beta 2A class IIa [Source:HGNC Symbol;Acc:HGNC:12412]"
"296","ENSG00000137404","Male_Muscle",1.7431927,"Male_Placenta",0.2826613,6.16707239370936,"NRM","chr6","protein_coding","nurim [Source:HGNC Symbol;Acc:HGNC:8003]"
"297","ENSG00000171462","Male_Muscle",1.3462051,"Male_Placenta",0.2495323,5.39491320362133,"DLK2","chr6","protein_coding","delta like non-canonical Notch ligand 2 [Source:HGNC Symbol;Acc:HGNC:21113]"
"298","ENSG00000146233","Male_Muscle",4.382997,"Male_Placenta",0.50822,8.62421195545236,"CYP39A1","chr6","protein_coding","cytochrome P450 family 39 subfamily A member 1 [Source:HGNC Symbol;Acc:HGNC:17449]"
"299","ENSG00000177706","Male_Muscle",26.699439,"Male_Placenta",5.991179,4.45645823635047,"FAM20C","chr7","protein_coding","FAM20C golgi associated secretory pathway kinase [Source:HGNC Symbol;Acc:HGNC:22140]"
"300","ENSG00000164649","Male_Muscle",22.424476,"Male_Placenta",4.264591,5.25829464068184,"CDCA7L","chr7","protein_coding","cell division cycle associated 7 like [Source:HGNC Symbol;Acc:HGNC:30777]"
"301","ENSG00000185274","Male_Muscle",21.16777833,"Male_Placenta",0.06543363,323.499985099405,"GALNT17","chr7","protein_coding","polypeptide N-acetylgalactosaminyltransferase 17 [Source:HGNC Symbol;Acc:HGNC:16347]"
"302","ENSG00000176428","Male_Muscle",4.4073117,"Male_Placenta",0.2315992,19.0299089979585,"VPS37D","chr7","protein_coding","VPS37D subunit of ESCRT-I [Source:HGNC Symbol;Acc:HGNC:18287]"
"303","ENSG00000189056","Male_Muscle",37.99772357,"Male_Placenta",0.08173699,464.877940452664,"RELN","chr7","protein_coding","reelin [Source:HGNC Symbol;Acc:HGNC:9957]"
"304","ENSG00000104679","Male_Muscle",29.347715,"Male_Placenta",9.536707,3.07734262990359,"R3HCC1","chr8","protein_coding","R3H domain and coiled-coil containing 1 [Source:HGNC Symbol;Acc:HGNC:27329]"
"305","ENSG00000133874","Male_Muscle",16.3297525,"Male_Placenta",0.8473621,19.271280247252,"RNF122","chr8","protein_coding","ring finger protein 122 [Source:HGNC Symbol;Acc:HGNC:21147]"
"306","ENSG00000164949","Male_Muscle",11.35534,"Male_Placenta",2.97975,3.81083647957043,"GEM","chr8","protein_coding","GTP binding protein overexpressed in skeletal muscle [Source:HGNC Symbol;Acc:HGNC:4234]"
"307","ENSG00000131773","Male_Muscle",14.211435,"Male_Placenta",2.080815,6.82974459526676,"KHDRBS3","chr8","protein_coding","KH RNA binding domain containing, signal transduction associated 3 [Source:HGNC Symbol;Acc:HGNC:18117]"
"308","ENSG00000178031","Male_Muscle",57.29483,"Male_Placenta",5.01788,11.4181347501335,"ADAMTSL1","chr9","protein_coding","ADAMTS like 1 [Source:HGNC Symbol;Acc:HGNC:14632]"
"309","ENSG00000122733","Male_Muscle",1.462487,"Male_Placenta",0.285118,5.12940957778885,"PHF24","chr9","protein_coding","PHD finger protein 24 [Source:HGNC Symbol;Acc:HGNC:29180]"
"310","ENSG00000137135","Male_Muscle",4.236722,"Male_Placenta",1.173241,3.611126784693,"ARHGEF39","chr9","protein_coding","Rho guanine nucleotide exchange factor 39 [Source:HGNC Symbol;Acc:HGNC:25909]"
"311","ENSG00000169071","Male_Muscle",30.747669,"Male_Placenta",6.147815,5.00139789502449,"ROR2","chr9","protein_coding","receptor tyrosine kinase like orphan receptor 2 [Source:HGNC Symbol;Acc:HGNC:10257]"
"312","ENSG00000165152","Male_Muscle",23.212029,"Male_Placenta",0.3453913,67.2050193505164,"TMEM246","chr9","protein_coding","post-GPI attachment to proteins GalNAc transferase 4 [Source:HGNC Symbol;Acc:HGNC:28180]"
"313","ENSG00000167081","Male_Muscle",32.05654,"Male_Placenta",6.22552,5.14921484470374,"PBX3","chr9","protein_coding","PBX homeobox 3 [Source:HGNC Symbol;Acc:HGNC:8634]"
"314","ENSG00000136895","Male_Muscle",21.355187,"Male_Placenta",6.955306,3.0703447123678,"GARNL3","chr9","protein_coding","GTPase activating Rap/RanGAP domain like 3 [Source:HGNC Symbol;Acc:HGNC:25425]"
"315","ENSG00000136840","Male_Muscle",17.80558,"Male_Placenta",3.225169,5.52082076939224,"ST6GALNAC4","chr9","protein_coding","ST6 N-acetylgalactosaminide alpha-2,6-sialyltransferase 4 [Source:HGNC Symbol;Acc:HGNC:17846]"
"316","ENSG00000107130","Male_Muscle",42.601166,"Male_Placenta",1.236121,34.4635889205021,"NCS1","chr9","protein_coding","neuronal calcium sensor 1 [Source:HGNC Symbol;Acc:HGNC:3953]"
"317","ENSG00000169692","Male_Muscle",35.742262,"Male_Placenta",6.218497,5.74773325451472,"AGPAT2","chr9","protein_coding","1-acylglycerol-3-phosphate O-acyltransferase 2 [Source:HGNC Symbol;Acc:HGNC:325]"
"318","ENSG00000165802","Male_Muscle",21.390198,"Male_Placenta",5.483784,3.90062737700829,"NSMF","chr9","protein_coding","NMDA receptor synaptonuclear signaling and neuronal migration factor [Source:HGNC Symbol;Acc:HGNC:29843]"
"319","ENSG00000077943","Male_Muscle",42.5047172,"Male_Placenta",0.7845382,54.1780084131021,"ITGA8","chr10","protein_coding","integrin subunit alpha 8 [Source:HGNC Symbol;Acc:HGNC:6144]"
"320","ENSG00000165996","Male_Muscle",16.151485,"Male_Placenta",1.301501,12.409890580184,"HACD1","chr10","protein_coding","3-hydroxyacyl-CoA dehydratase 1 [Source:HGNC Symbol;Acc:HGNC:9639]"
"321","ENSG00000204179","Male_Muscle",2.2586072,"Male_Placenta",0.4495439,5.02421943663344,"PTPN20","chr10","protein_coding","protein tyrosine phosphatase non-receptor type 20 [Source:HGNC Symbol;Acc:HGNC:23423]"
"322","ENSG00000183230","Male_Muscle",20.416713,"Male_Placenta",0.531071,38.444413270542,"CTNNA3","chr10","protein_coding","catenin alpha 3 [Source:HGNC Symbol;Acc:HGNC:2511]"
"323","ENSG00000171224","Male_Muscle",1.2432275,"Male_Placenta",0.3682372,3.37615944288084,"FAM241B","chr10","protein_coding","family with sequence similarity 241 member B [Source:HGNC Symbol;Acc:HGNC:23519]"
"324","ENSG00000197467","Male_Muscle",20.206253,"Male_Placenta",1.101473,18.3447556136192,"COL13A1","chr10","protein_coding","collagen type XIII alpha 1 chain [Source:HGNC Symbol;Acc:HGNC:2190]"
"325","ENSG00000107736","Male_Muscle",12.315301,"Male_Placenta",1.819819,6.76732191498165,"CDH23","chr10","protein_coding","cadherin related 23 [Source:HGNC Symbol;Acc:HGNC:13733]"
"326","ENSG00000107742","Male_Muscle",12.430739,"Male_Placenta",4.096176,3.03471799063322,"SPOCK2","chr10","protein_coding","SPARC (osteonectin), cwcv and kazal like domains proteoglycan 2 [Source:HGNC Symbol;Acc:HGNC:13564]"
"327","ENSG00000187122","Male_Muscle",2.8370787,"Male_Placenta",0.5497281,5.16087625864496,"SLIT1","chr10","protein_coding","slit guidance ligand 1 [Source:HGNC Symbol;Acc:HGNC:11085]"
"328","ENSG00000165887","Male_Muscle",3.0221704,"Male_Placenta",0.05610496,53.8663676081402,"ANKRD2","chr10","protein_coding","ankyrin repeat domain 2 [Source:HGNC Symbol;Acc:HGNC:495]"
"329","ENSG00000095713","Male_Muscle",1.59149025,"Male_Placenta",0.05005343,31.7958279782225,"CRTAC1","chr10","protein_coding","cartilage acidic protein 1 [Source:HGNC Symbol;Acc:HGNC:14882]"
"330","ENSG00000107874","Male_Muscle",37.73884,"Male_Placenta",12.43532,3.03481052357318,"CUEDC2","chr10","protein_coding","CUE domain containing 2 [Source:HGNC Symbol;Acc:HGNC:28352]"
"331","ENSG00000108018","Male_Muscle",11.27345874,"Male_Placenta",0.03284381,343.244548668379,"SORCS1","chr10","protein_coding","sortilin related VPS10 domain containing receptor 1 [Source:HGNC Symbol;Acc:HGNC:16697]"
"332","ENSG00000165863","Male_Muscle",2.02104321,"Male_Placenta",0.08071406,25.0395434203161,"C10orf82","chr10","protein_coding","chromosome 10 open reading frame 82 [Source:HGNC Symbol;Acc:HGNC:28500]"
"333","ENSG00000171811","Male_Muscle",2.6562027,"Male_Placenta",0.1574796,16.8669637210153,"CFAP46","chr10","protein_coding","cilia and flagella associated protein 46 [Source:HGNC Symbol;Acc:HGNC:25247]"
"334","ENSG00000170743","Male_Muscle",1.563562,"Male_Placenta",0,Inf,"SYT9","chr11","protein_coding","synaptotagmin 9 [Source:HGNC Symbol;Acc:HGNC:19265]"
"335","ENSG00000166402","Male_Muscle",38.627329,"Male_Placenta",8.405457,4.5955061098998,"TUB","chr11","protein_coding","TUB bipartite transcription factor [Source:HGNC Symbol;Acc:HGNC:12406]"
"336","ENSG00000183134","Male_Muscle",1.4306386,"Male_Placenta",0.3084029,4.63886234532814,"PTGDR2","chr11","protein_coding","prostaglandin D2 receptor 2 [Source:HGNC Symbol;Acc:HGNC:4502]"
"337","ENSG00000168060","Male_Muscle",5.2797466,"Male_Placenta",0.5012804,10.5325215188944,"NAALADL1","chr11","protein_coding","N-acetylated alpha-linked acidic dipeptidase like 1 [Source:HGNC Symbol;Acc:HGNC:23536]"
"338","ENSG00000173621","Male_Muscle",14.22305,"Male_Placenta",1.92437,7.39101628065289,"LRFN4","chr11","protein_coding","leucine rich repeat and fibronectin type III domain containing 4 [Source:HGNC Symbol;Acc:HGNC:28456]"
"339","ENSG00000172508","Male_Muscle",10.970641,"Male_Placenta",0.9538822,11.5010438395852,"CARNS1","chr11","protein_coding","carnosine synthase 1 [Source:HGNC Symbol;Acc:HGNC:29268]"
"340","ENSG00000021300","Male_Muscle",1.9468015,"Male_Placenta",0.6217929,3.13094842350242,"PLEKHB1","chr11","protein_coding","pleckstrin homology domain containing B1 [Source:HGNC Symbol;Acc:HGNC:19079]"
"341","ENSG00000175567","Male_Muscle",28.740747,"Male_Placenta",7.643806,3.76000476725861,"UCP2","chr11","protein_coding","uncoupling protein 2 [Source:HGNC Symbol;Acc:HGNC:12518]"
"342","ENSG00000256269","Male_Muscle",18.772417,"Male_Placenta",4.931665,3.80650693021525,"HMBS","chr11","protein_coding","hydroxymethylbilane synthase [Source:HGNC Symbol;Acc:HGNC:4982]"
"343","ENSG00000154134","Male_Muscle",10.147933,"Male_Placenta",1.706038,5.94824558421325,"ROBO3","chr11","protein_coding","roundabout guidance receptor 3 [Source:HGNC Symbol;Acc:HGNC:13433]"
"344","ENSG00000183715","Male_Muscle",3.65885048,"Male_Placenta",0.01486221,246.184819081415,"OPCML","chr11","protein_coding","opioid binding protein/cell adhesion molecule like [Source:HGNC Symbol;Acc:HGNC:8143]"
"345","ENSG00000250510","Male_Muscle",10.554774,"Male_Placenta",1.792649,5.88780848900147,"GPR162","chr12","protein_coding","G protein-coupled receptor 162 [Source:HGNC Symbol;Acc:HGNC:16693]"
"346","ENSG00000110811","Male_Muscle",40.823871,"Male_Placenta",3.690708,11.0612573522479,"P3H3","chr12","protein_coding","prolyl 3-hydroxylase 3 [Source:HGNC Symbol;Acc:HGNC:19318]"
"347","ENSG00000135519","Male_Muscle",2.1532325,"Male_Placenta",0.2184723,9.85586044546609,"KCNH3","chr12","protein_coding","potassium voltage-gated channel subfamily H member 3 [Source:HGNC Symbol;Acc:HGNC:6252]"
"348","ENSG00000135503","Male_Muscle",39.01616,"Male_Placenta",12.97117,3.00791370400665,"ACVR1B","chr12","protein_coding","activin A receptor type 1B [Source:HGNC Symbol;Acc:HGNC:172]"
"349","ENSG00000135447","Male_Muscle",4.111302,"Male_Placenta",0.006660041,617.308812363167,"PPP1R1A","chr12","protein_coding","protein phosphatase 1 regulatory inhibitor subunit 1A [Source:HGNC Symbol;Acc:HGNC:9286]"
"350","ENSG00000240771","Male_Muscle",28.441772,"Male_Placenta",5.137767,5.53582363700028,"ARHGEF25","chr12","protein_coding","Rho guanine nucleotide exchange factor 25 [Source:HGNC Symbol;Acc:HGNC:30275]"
"351","ENSG00000122970","Male_Muscle",23.353368,"Male_Placenta",6.597309,3.53983237711012,"IFT81","chr12","protein_coding","intraflagellar transport 81 [Source:HGNC Symbol;Acc:HGNC:14313]"
"352","ENSG00000111275","Male_Muscle",39.675634,"Male_Placenta",5.310308,7.47143743828042,"ALDH2","chr12","protein_coding","aldehyde dehydrogenase 2 family member [Source:HGNC Symbol;Acc:HGNC:404]"
"353","ENSG00000198598","Male_Muscle",4.5669795,"Male_Placenta",0.3358837,13.5969072032969,"MMP17","chr12","protein_coding","matrix metallopeptidase 17 [Source:HGNC Symbol;Acc:HGNC:7163]"
"354","ENSG00000182870","Male_Muscle",2.4188796,"Male_Placenta",0.0516175,46.8616186370901,"GALNT9","chr12","protein_coding","polypeptide N-acetylgalactosaminyltransferase 9 [Source:HGNC Symbol;Acc:HGNC:4131]"
"355","ENSG00000165804","Male_Muscle",20.201343,"Male_Placenta",6.723172,3.00473392618841,"ZNF219","chr14","protein_coding","zinc finger protein 219 [Source:HGNC Symbol;Acc:HGNC:13011]"
"356","ENSG00000100918","Male_Muscle",10.64217,"Male_Placenta",1.726389,6.16441022272501,"REC8","chr14","protein_coding","REC8 meiotic recombination protein [Source:HGNC Symbol;Acc:HGNC:16879]"
"357","ENSG00000036530","Male_Muscle",3.3823643,"Male_Placenta",0.5560168,6.0832052196984,"CYP46A1","chr14","protein_coding","cytochrome P450 family 46 subfamily A member 1 [Source:HGNC Symbol;Acc:HGNC:2641]"
"358","ENSG00000184986","Male_Muscle",2.3136525,"Male_Placenta",0.2633307,8.78611001299886,"TMEM121","chr14","protein_coding","transmembrane protein 121 [Source:HGNC Symbol;Acc:HGNC:20511]"
"359","ENSG00000140323","Male_Muscle",1.947772,"Male_Placenta",0.440726,4.41946243244102,"DISP2","chr15","protein_coding","dispatched RND transporter family member 2 [Source:HGNC Symbol;Acc:HGNC:19712]"
"360","ENSG00000140263","Male_Muscle",14.021794,"Male_Placenta",1.186551,11.8172703912432,"SORD","chr15","protein_coding","sorbitol dehydrogenase [Source:HGNC Symbol;Acc:HGNC:11184]"
"361","ENSG00000104177","Male_Muscle",19.22946,"Male_Placenta",6.0268,3.19065839251344,"MYEF2","chr15","protein_coding","myelin expression factor 2 [Source:HGNC Symbol;Acc:HGNC:17940]"
"362","ENSG00000171914","Male_Muscle",144.50375,"Male_Placenta",10.94184,13.2065310770401,"TLN2","chr15","protein_coding","talin 2 [Source:HGNC Symbol;Acc:HGNC:15447]"
"363","ENSG00000137821","Male_Muscle",11.790086,"Male_Placenta",2.513335,4.69101253911635,"LRRC49","chr15","protein_coding","leucine rich repeat containing 49 [Source:HGNC Symbol;Acc:HGNC:25965]"
"364","ENSG00000136378","Male_Muscle",52.497543,"Male_Placenta",2.924062,17.9536353880321,"ADAMTS7","chr15","protein_coding","ADAM metallopeptidase with thrombospondin type 1 motif 7 [Source:HGNC Symbol;Acc:HGNC:223]"
"365","ENSG00000259417","Male_Muscle",1.47095939,"Male_Placenta",0.06974754,21.0897673236934,"CTXND1","chr15","protein_coding","cortexin domain containing 1 [Source:HGNC Symbol;Acc:HGNC:50507]"
"366","ENSG00000130731","Male_Muscle",23.773425,"Male_Placenta",5.734597,4.14561389405393,"METTL26","chr16","protein_coding","methyltransferase like 26 [Source:HGNC Symbol;Acc:HGNC:14141]"
"367","ENSG00000065057","Male_Muscle",13.16365,"Male_Placenta",3.58671,3.67011829782726,"NTHL1","chr16","protein_coding","nth like DNA glycosylase 1 [Source:HGNC Symbol;Acc:HGNC:8028]"
"368","ENSG00000162062","Male_Muscle",4.7414197,"Male_Placenta",0.9107313,5.20616750516865,"TEDC2","chr16","protein_coding","tubulin epsilon and delta complex 2 [Source:HGNC Symbol;Acc:HGNC:25849]"
"369","ENSG00000166780","Male_Muscle",2.67651,"Male_Placenta",0.1209825,22.1231169797285,"BMERB1","chr16","protein_coding","bMERB domain containing 1 [Source:HGNC Symbol;Acc:HGNC:19213]"
"370","ENSG00000167191","Male_Muscle",75.35864,"Male_Placenta",14.29962,5.26997500632884,"GPRC5B","chr16","protein_coding","G protein-coupled receptor class C group 5 member B [Source:HGNC Symbol;Acc:HGNC:13308]"
"371","ENSG00000011638","Male_Muscle",12.185069,"Male_Placenta",1.925834,6.32716475044059,"TMEM159","chr16","protein_coding","transmembrane protein 159 [Source:HGNC Symbol;Acc:HGNC:30136]"
"372","ENSG00000180035","Male_Muscle",11.429922,"Male_Placenta",3.439561,3.32307582275761,"ZNF48","chr16","protein_coding","zinc finger protein 48 [Source:HGNC Symbol;Acc:HGNC:13114]"
"373","ENSG00000169951","Male_Muscle",10.874048,"Male_Placenta",3.409797,3.18906022851214,"ZNF764","chr16","protein_coding","zinc finger protein 764 [Source:HGNC Symbol;Acc:HGNC:28200]"
"374","ENSG00000087245","Male_Muscle",288.48017,"Male_Placenta",56.97202,5.06354119092144,"MMP2","chr16","protein_coding","matrix metallopeptidase 2 [Source:HGNC Symbol;Acc:HGNC:7166]"
"375","ENSG00000125170","Male_Muscle",31.842006,"Male_Placenta",6.146725,5.18032057721795,"DOK4","chr16","protein_coding","docking protein 4 [Source:HGNC Symbol;Acc:HGNC:19868]"
"376","ENSG00000154118","Male_Muscle",1.7380766,"Male_Placenta",0.1710943,10.1585885678249,"JPH3","chr16","protein_coding","junctophilin 3 [Source:HGNC Symbol;Acc:HGNC:14203]"
"377","ENSG00000167513","Male_Muscle",12.534615,"Male_Placenta",2.559373,4.89753349746207,"CDT1","chr16","protein_coding","chromatin licensing and DNA replication factor 1 [Source:HGNC Symbol;Acc:HGNC:24576]"
"378","ENSG00000003249","Male_Muscle",5.2704941,"Male_Placenta",0.2294892,22.9661966663355,"DBNDD1","chr16","protein_coding","dysbindin domain containing 1 [Source:HGNC Symbol;Acc:HGNC:28455]"
"379","ENSG00000177374","Male_Muscle",77.631873,"Male_Placenta",2.128153,36.4785205762931,"HIC1","chr17","protein_coding","HIC ZBTB transcriptional repressor 1 [Source:HGNC Symbol;Acc:HGNC:4909]"
"380","ENSG00000181856","Male_Muscle",16.583868,"Male_Placenta",1.778969,9.32217930722795,"SLC2A4","chr17","protein_coding","solute carrier family 2 member 4 [Source:HGNC Symbol;Acc:HGNC:11009]"
"381","ENSG00000169992","Male_Muscle",3.6827917,"Male_Placenta",0.7040162,5.23111783507255,"NLGN2","chr17","protein_coding","neuroligin 2 [Source:HGNC Symbol;Acc:HGNC:14290]"
"382","ENSG00000129194","Male_Muscle",2.0747913,"Male_Placenta",0.2755204,7.53044529552077,"SOX15","chr17","protein_coding","SRY-box transcription factor 15 [Source:HGNC Symbol;Acc:HGNC:11196]"
"383","ENSG00000065320","Male_Muscle",28.419745,"Male_Placenta",4.078468,6.96824028041902,"NTN1","chr17","protein_coding","netrin 1 [Source:HGNC Symbol;Acc:HGNC:8029]"
"384","ENSG00000171962","Male_Muscle",4.476997,"Male_Placenta",1.260143,3.55276901113604,"DRC3","chr17","protein_coding","dynein regulatory complex subunit 3 [Source:HGNC Symbol;Acc:HGNC:25384]"
"385","ENSG00000073536","Male_Muscle",16.42039,"Male_Placenta",5.245987,3.13008591138331,"NLE1","chr17","protein_coding","notchless homolog 1 [Source:HGNC Symbol;Acc:HGNC:19889]"
"386","ENSG00000108830","Male_Muscle",4.7755571,"Male_Placenta",0.2184495,21.8611491443102,"RND2","chr17","protein_coding","Rho family GTPase 2 [Source:HGNC Symbol;Acc:HGNC:18315]"
"387","ENSG00000186185","Male_Muscle",13.591326,"Male_Placenta",3.013778,4.50973031192079,"KIF18B","chr17","protein_coding","kinesin family member 18B [Source:HGNC Symbol;Acc:HGNC:27102]"
"388","ENSG00000121104","Male_Muscle",12.581571,"Male_Placenta",2.499306,5.03402584557473,"FAM117A","chr17","protein_coding","family with sequence similarity 117 member A [Source:HGNC Symbol;Acc:HGNC:24179]"
"389","ENSG00000180891","Male_Muscle",32.334199,"Male_Placenta",8.504325,3.80208881951242,"CUEDC1","chr17","protein_coding","CUE domain containing 1 [Source:HGNC Symbol;Acc:HGNC:31350]"
"390","ENSG00000141542","Male_Muscle",16.147842,"Male_Placenta",3.792059,4.25833089622287,"RAB40B","chr17","protein_coding","RAB40B, member RAS oncogene family [Source:HGNC Symbol;Acc:HGNC:18284]"
"391","ENSG00000101493","Male_Muscle",52.994353,"Male_Placenta",8.861559,5.98025166903476,"ZNF516","chr18","protein_coding","zinc finger protein 516 [Source:HGNC Symbol;Acc:HGNC:28990]"
"392","ENSG00000183186","Male_Muscle",3.6292633,"Male_Placenta",0.7735291,4.69182516856832,"C2CD4C","chr19","protein_coding","C2 calcium dependent domain containing 4C [Source:HGNC Symbol;Acc:HGNC:29417]"
"393","ENSG00000115257","Male_Muscle",2.3199397,"Male_Placenta",0.2919511,7.9463297106947,"PCSK4","chr19","protein_coding","proprotein convertase subtilisin/kexin type 4 [Source:HGNC Symbol;Acc:HGNC:8746]"
"394","ENSG00000104886","Male_Muscle",61.79371,"Male_Placenta",18.3259,3.37193316562897,"PLEKHJ1","chr19","protein_coding","pleckstrin homology domain containing J1 [Source:HGNC Symbol;Acc:HGNC:18211]"
"395","ENSG00000105426","Male_Muscle",113.781,"Male_Placenta",14.01171,8.12042213263049,"PTPRS","chr19","protein_coding","protein tyrosine phosphatase receptor type S [Source:HGNC Symbol;Acc:HGNC:9681]"
"396","ENSG00000171119","Male_Muscle",1.9988478,"Male_Placenta",0.08697061,22.9830261050256,"NRTN","chr19","protein_coding","neurturin [Source:HGNC Symbol;Acc:HGNC:8007]"
"397","ENSG00000104833","Male_Muscle",1.50876507,"Male_Placenta",0.08685653,17.3707730437769,"TUBB4A","chr19","protein_coding","tubulin beta 4A class IVa [Source:HGNC Symbol;Acc:HGNC:20774]"
