"","ensembl","Tissue.x","nCPMs","Tissue.y","nCPMs_4","nCPM_ratio","hgnc_symbol","seqnames","gene_type"
"429","ENSG00000148700","Female_Muscle",274.9432,"Female_Placenta",69.35147,3.96448986589614,"ADD3","chr10","protein_coding"
"430","ENSG00000203805","Female_Muscle",1.26617801,"Female_Placenta",0.01117716,113.282623671845,"PLPP4","chr10","protein_coding"
"431","ENSG00000166441","Female_Muscle",1018.7308,"Female_Placenta",240.0341,4.24410864956271,"RPL27A","chr11","protein_coding"
"432","ENSG00000110700","Female_Muscle",1645.2956,"Female_Placenta",145.6126,11.2991293335879,"RPS13","chr11","protein_coding"
"433","ENSG00000110786","Female_Muscle",1.92562676,"Female_Placenta",0.01006437,191.331077851868,"PTPN5","chr11","protein_coding"
"434","ENSG00000198168","Female_Muscle",45.54613,"Female_Placenta",10.34348,4.40336617850085,"SVIP","chr11","protein_coding"
"435","ENSG00000152219","Female_Muscle",58.80306,"Female_Placenta",16.74948,3.51073943788106,"ARL14EP","chr11","protein_coding"
"436","ENSG00000066382","Female_Muscle",25.915646,"Female_Placenta",4.813205,5.38428053656555,"MPPED2","chr11","protein_coding"
"437","ENSG00000110492","Female_Muscle",335.646743,"Female_Placenta",8.889122,37.7592683506875,"MDK","chr11","protein_coding"
"438","ENSG00000189057","Female_Muscle",15.033329,"Female_Placenta",2.015806,7.45772609070516,"FAM111B","chr11","protein_coding"
"439","ENSG00000168569","Female_Muscle",24.768523,"Female_Placenta",3.962247,6.25113048227433,"TMEM223","chr11","protein_coding"
"440","ENSG00000146670","Female_Muscle",14.031774,"Female_Placenta",3.897936,3.59979589197976,"CDCA5","chr11","protein_coding"
"441","ENSG00000165434","Female_Muscle",21.809702,"Female_Placenta",6.159974,3.54055098284506,"PGM2L1","chr11","protein_coding"
"442","ENSG00000087884","Female_Muscle",27.017544,"Female_Placenta",4.089999,6.60575809431738,"AAMDC","chr11","protein_coding"
"443","ENSG00000171202","Female_Muscle",26.403708,"Female_Placenta",5.970204,4.4225805349365,"TMEM126A","chr11","protein_coding"
"444","ENSG00000150316","Female_Muscle",166.7955,"Female_Placenta",32.01027,5.21068707011843,"CWC15","chr11","protein_coding"
"445","ENSG00000150779","Female_Muscle",130.617258,"Female_Placenta",8.375174,15.595766487956,"TIMM8B","chr11","protein_coding"
"446","ENSG00000111247","Female_Muscle",16.523756,"Female_Placenta",3.411382,4.84371319306955,"RAD51AP1","chr12","protein_coding"
"447","ENSG00000111678","Female_Muscle",276.19847,"Female_Placenta",16.98804,16.2584070911064,"C12orf57","chr12","protein_coding"
"448","ENSG00000111404","Female_Muscle",1.67856859,"Female_Placenta",0.01540745,108.945256353258,"RERGL","chr12","protein_coding"
"449","ENSG00000139168","Female_Muscle",109.63874,"Female_Placenta",17.90518,6.1232972804518,"ZCRB1","chr12","protein_coding"
"450","ENSG00000135390","Female_Muscle",192.39664,"Female_Placenta",33.02296,5.8261476257731,"ATP5MC2","chr12","protein_coding"
"451","ENSG00000135469","Female_Muscle",10.017186,"Female_Placenta",1.881643,5.32363790580891,"COQ10A","chr12","protein_coding"
"452","ENSG00000187109","Female_Muscle",459.3623,"Female_Placenta",147.9388,3.105083318237,"NAP1L1","chr12","protein_coding"
"453","ENSG00000189046","Female_Muscle",27.858278,"Female_Placenta",2.358598,11.8113718403899,"ALKBH2","chr12","protein_coding"
"454","ENSG00000122970","Female_Muscle",27.244872,"Female_Placenta",7.092147,3.84155489162873,"IFT81","chr12","protein_coding"
"455","ENSG00000088986","Female_Muscle",664.87695,"Female_Placenta",75.81421,8.76981966837088,"DYNLL1","chr12","protein_coding"
"456","ENSG00000167272","Female_Muscle",20.536534,"Female_Placenta",4.402646,4.66458897671991,"POP5","chr12","protein_coding"
"457","ENSG00000132970","Female_Muscle",23.7421591,"Female_Placenta",0.9809654,24.2028506815837,"WASF3","chr13","protein_coding"
"458","ENSG00000186184","Female_Muscle",116.22907,"Female_Placenta",29.38051,3.95599225472941,"POLR1D","chr13","protein_coding"
"459","ENSG00000189403","Female_Muscle",559.18342,"Female_Placenta",95.03897,5.88372769612297,"HMGB1","chr13","protein_coding"
"460","ENSG00000102468","Female_Muscle",2.44662488,"Female_Placenta",0.09905008,24.7008874702575,"HTR2A","chr13","protein_coding"
"461","ENSG00000102543","Female_Muscle",16.39436,"Female_Placenta",3.58041,4.5789057677752,"CDADC1","chr13","protein_coding"
"462","ENSG00000188243","Female_Muscle",332.75107,"Female_Placenta",11.22758,29.6369360093627,"COMMD6","chr13","protein_coding"
"463","ENSG00000102466","Female_Muscle",3.77517,"Female_Placenta",0.329265,11.4654457655688,"FGF14","chr13","protein_coding"
"464","ENSG00000204442","Female_Muscle",3.274246,"Female_Placenta",0.743008,4.4067439381541,"FAM155A","chr13","protein_coding"
"465","ENSG00000186009","Female_Muscle",0.06386243,"Female_Placenta",0.008188349,7.79918271680897,"ATP4B","chr13","protein_coding"
"466","ENSG00000172590","Female_Muscle",33.30073,"Female_Placenta",10.75698,3.09573225942597,"MRPL52","chr14","protein_coding"
"467","ENSG00000166091","Female_Muscle",3.0309141,"Female_Placenta",0.2773895,10.9265639110348,"CMTM5","chr14","protein_coding"
"468","ENSG00000139910","Female_Muscle",28.93395332,"Female_Placenta",0.01006437,2874.88966721216,"NOVA1","chr14","protein_coding"
"469","ENSG00000165506","Female_Muscle",14.040167,"Female_Placenta",4.053133,3.46402819744627,"DNAAF2","chr14","protein_coding"
"470","ENSG00000100505","Female_Muscle",4.017472,"Female_Placenta",1.038642,3.86800456750257,"TRIM9","chr14","protein_coding"
"471","ENSG00000126785","Female_Muscle",30.574339,"Female_Placenta",8.250347,3.7058246156192,"RHOJ","chr14","protein_coding"
"472","ENSG00000119705","Female_Muscle",219.7939,"Female_Placenta",11.46641,19.1685017368121,"SLIRP","chr14","protein_coding"
"473","ENSG00000042317","Female_Muscle",20.393131,"Female_Placenta",4.550126,4.48188269951206,"SPATA7","chr14","protein_coding"
"474","ENSG00000119632","Female_Muscle",17.2344392,"Female_Placenta",0.5245826,32.8536234331829,"IFI27L2","chr14","protein_coding"
"475","ENSG00000036530","Female_Muscle",3.9183536,"Female_Placenta",0.4948632,7.91805412081561,"CYP46A1","chr14","protein_coding"
"476","ENSG00000166165","Female_Muscle",55.859184,"Female_Placenta",4.537829,12.3096714309861,"CKB","chr14","protein_coding"
"477","ENSG00000128739","Female_Muscle",10.347514,"Female_Placenta",3.179309,3.2546424395993,"SNRPN","chr15","protein_coding"
"478","ENSG00000175265","Female_Muscle",35.1916,"Female_Placenta",11.57091,3.04138568185216,"GOLGA8A","chr15","protein_coding"
"479","ENSG00000186073","Female_Muscle",30.953029,"Female_Placenta",6.731146,4.5984783274646,"C15orf41","chr15","protein_coding"
"480","ENSG00000140319","Female_Muscle",374.87842,"Female_Placenta",59.14282,6.3385279903799,"SRP14","chr15","protein_coding"
"481","ENSG00000104147","Female_Muscle",6.1844964,"Female_Placenta",0.8376297,7.38332988909061,"OIP5","chr15","protein_coding"
"482","ENSG00000255302","Female_Muscle",256.84759,"Female_Placenta",72.76974,3.52959334470619,"EID1","chr15","protein_coding"
"483","ENSG00000137876","Female_Muscle",176.38626,"Female_Placenta",40.28163,4.378826278877,"RSL24D1","chr15","protein_coding"
"484","ENSG00000138587","Female_Muscle",11.318691,"Female_Placenta",1.022516,11.0694512359709,"MNS1","chr15","protein_coding"
"485","ENSG00000075131","Female_Muscle",15.860936,"Female_Placenta",2.615785,6.06354727166032,"TIPIN","chr15","protein_coding"
"486","ENSG00000137821","Female_Muscle",16.581098,"Female_Placenta",3.421638,4.84595331241937,"LRRC49","chr15","protein_coding"
"487","ENSG00000129028","Female_Muscle",2.7392375,"Female_Placenta",0.8319785,3.29243784544913,"THAP10","chr15","protein_coding"
"488","ENSG00000259417","Female_Muscle",1.37442698,"Female_Placenta",0.02353593,58.3969692295992,"CTXND1","chr15","protein_coding"
"489","ENSG00000103202","Female_Muscle",47.205059,"Female_Placenta",8.535586,5.53038291688468,"NME4","chr16","protein_coding"
"490","ENSG00000134419","Female_Muscle",240.66322,"Female_Placenta",49.27103,4.88447714610391,"RPS15A","chr16","protein_coding"
"491","ENSG00000179958","Female_Muscle",13.549346,"Female_Placenta",4.343971,3.1191152058796,"DCTPP1","chr16","protein_coding"
"492","ENSG00000150281","Female_Muscle",2.8180098,"Female_Placenta",0.4753971,5.9276966561218,"CTF1","chr16","protein_coding"
"493","ENSG00000087258","Female_Muscle",2.0524242,"Female_Placenta",0.4464243,4.59747419663311,"GNAO1","chr16","protein_coding"
"494","ENSG00000169715","Female_Muscle",17.128897,"Female_Placenta",3.407724,5.02649187551574,"MT1E","chr16","protein_coding"
"495","ENSG00000205078","Female_Muscle",3.258708,"Female_Placenta",0.445729,7.31096249066137,"SYCE1L","chr16","protein_coding"
"496","ENSG00000131153","Female_Muscle",21.075758,"Female_Placenta",5.003417,4.21227293267781,"GINS2","chr16","protein_coding"
"497","ENSG00000167515","Female_Muscle",54.34936,"Female_Placenta",10.30589,5.27362120108016,"TRAPPC2L","chr16","protein_coding"
"498","ENSG00000167720","Female_Muscle",14.271591,"Female_Placenta",3.069201,4.64993690540307,"SRR","chr17","protein_coding"
"499","ENSG00000083457","Female_Muscle",36.28874,"Female_Placenta",4.07389,8.90763864512788,"ITGAE","chr17","protein_coding"
"500","ENSG00000142507","Female_Muscle",154.93293,"Female_Placenta",46.41242,3.33817822901715,"PSMB6","chr17","protein_coding"
"501","ENSG00000108590","Female_Muscle",18.501501,"Female_Placenta",4.277891,4.32491173805036,"MED31","chr17","protein_coding"
"502","ENSG00000256806","Female_Muscle",2.6513821,"Female_Placenta",0.4475222,5.92458228887863,"C17orf100","chr17","protein_coding"
"503","ENSG00000141504","Female_Muscle",44.358245,"Female_Placenta",5.986846,7.40928445461934,"SAT2","chr17","protein_coding"
"504","ENSG00000214941","Female_Muscle",48.604083,"Female_Placenta",8.873667,5.47733907526618,"ZSWIM7","chr17","protein_coding"
"505","ENSG00000166482","Female_Muscle",144.024,"Female_Placenta",13.96801,10.3109891817088,"MFAP4","chr17","protein_coding"
"506","ENSG00000109113","Female_Muscle",58.70867,"Female_Placenta",11.86807,4.94677483365029,"RAB34","chr17","protein_coding"
"507","ENSG00000006042","Female_Muscle",62.264102,"Female_Placenta",5.663073,10.9947553210068,"TMEM98","chr17","protein_coding"
"508","ENSG00000108298","Female_Muscle",1118.2104,"Female_Placenta",292.9933,3.81650501905675,"RPL19","chr17","protein_coding"
"509","ENSG00000131747","Female_Muscle",185.95259,"Female_Placenta",43.35621,4.28894938003114,"TOP2A","chr17","protein_coding"
"510","ENSG00000131094","Female_Muscle",2.71798497,"Female_Placenta",0.02833342,95.9285878654959,"C1QL1","chr17","protein_coding"
"511","ENSG00000141232","Female_Muscle",25.283688,"Female_Placenta",5.572734,4.53703478400369,"TOB1","chr17","protein_coding"
"512","ENSG00000239672","Female_Muscle",11.076245,"Female_Placenta",2.848082,3.88901899594183,"NME1","chr17","protein_coding"
"513","ENSG00000108370","Female_Muscle",10.765104,"Female_Placenta",2.586804,4.16154606224515,"RGS9","chr17","protein_coding"
"514","ENSG00000180616","Female_Muscle",2.5835305,"Female_Placenta",0.3732076,6.92250238205224,"SSTR2","chr17","protein_coding"
"515","ENSG00000132475","Female_Muscle",1098.9676,"Female_Placenta",340.1585,3.23075154670543,"H3F3B","chr17","protein_coding"
"516","ENSG00000078687","Female_Muscle",41.55745,"Female_Placenta",12.50818,3.32242180716939,"TNRC6C","chr17","protein_coding"
"517","ENSG00000187997","Female_Muscle",1.100185,"Female_Placenta",0.133753,8.22549774584495,"C17orf99","chr17","protein_coding"
"518","ENSG00000089685","Female_Muscle",32.468519,"Female_Placenta",4.981805,6.51742069390512,"BIRC5","chr17","protein_coding"
"519","ENSG00000154040","Female_Muscle",3.7598344,"Female_Placenta",0.6832643,5.50275259515242,"CABYR","chr18","protein_coding"
"520","ENSG00000134779","Female_Muscle",52.47215,"Female_Placenta",17.24905,3.04203130027451,"TPGS2","chr18","protein_coding"
"521","ENSG00000099866","Female_Muscle",10.0811502,"Female_Placenta",0.4090309,24.6464269569854,"MADCAM1","chr19","protein_coding"
"522","ENSG00000130255","Female_Muscle",573.18825,"Female_Placenta",74.54286,7.68937829860566,"RPL36","chr19","protein_coding"
"523","ENSG00000171119","Female_Muscle",1.1745214,"Female_Placenta",0.1072811,10.9480737986467,"NRTN","chr19","protein_coding"
"524","ENSG00000125652","Female_Muscle",26.196088,"Female_Placenta",6.031004,4.34356999265794,"ALKBH7","chr19","protein_coding"
"525","ENSG00000198258","Female_Muscle",101.70577,"Female_Placenta",27.41754,3.70951478506095,"UBL5","chr19","protein_coding"
"526","ENSG00000167815","Female_Muscle",210.32707,"Female_Placenta",32.55138,6.46138719771635,"PRDX2","chr19","protein_coding"
"527","ENSG00000141837","Female_Muscle",3.1932686,"Female_Placenta",0.6212133,5.14037384582719,"CACNA1A","chr19","protein_coding"
"528","ENSG00000187556","Female_Muscle",1.3043236,"Female_Placenta",0.3429137,3.80364972294779,"NANOS3","chr19","protein_coding"
"529","ENSG00000105649","Female_Muscle",2.910974,"Female_Placenta",0.241755,12.0410084589771,"RAB3A","chr19","protein_coding"
"530","ENSG00000064545","Female_Muscle",12.584609,"Female_Placenta",3.112164,4.0436843945242,"TMEM161A","chr19","protein_coding"
"531","ENSG00000126249","Female_Muscle",3.4771491,"Female_Placenta",0.7139797,4.87009518617966,"PDCD2L","chr19","protein_coding"
"532","ENSG00000161249","Female_Muscle",16.5892969,"Female_Placenta",0.8357574,19.8494167087243,"DMKN","chr19","protein_coding"
"533","ENSG00000128000","Female_Muscle",2.7958998,"Female_Placenta",0.6330411,4.41661655143718,"ZNF780B","chr19","protein_coding"
"534","ENSG00000090006","Female_Muscle",121.23,"Female_Placenta",27.45494,4.41559879569943,"LTBP4","chr19","protein_coding"
"535","ENSG00000077348","Female_Muscle",17.093982,"Female_Placenta",2.074019,8.24196017490679,"EXOSC5","chr19","protein_coding"
"536","ENSG00000079462","Female_Muscle",29.570252,"Female_Placenta",1.189018,24.8694738010695,"PAFAH1B3","chr19","protein_coding"
"537","ENSG00000010310","Female_Muscle",1.3646702,"Female_Placenta",0.1547317,8.8195902972694,"GIPR","chr19","protein_coding"
"538","ENSG00000125743","Female_Muscle",142.13536,"Female_Placenta",25.56804,5.55910269226738,"SNRPD2","chr19","protein_coding"
"539","ENSG00000104901","Female_Muscle",1.6598957,"Female_Placenta",0.1150422,14.4285809902801,"DKKL1","chr19","protein_coding"
"540","ENSG00000142534","Female_Muscle",1117.6187,"Female_Placenta",281.0364,3.97677560629157,"RPS11","chr19","protein_coding"
"541","ENSG00000133265","Female_Muscle",15.63834,"Female_Placenta",4.079419,3.83347236456956,"HSPBP1","chr19","protein_coding"
"542","ENSG00000101004","Female_Muscle",30.932382,"Female_Placenta",8.200083,3.772203525257,"NINL","chr20","protein_coding"
"543","ENSG00000124172","Female_Muscle",641.69844,"Female_Placenta",43.20643,14.8519199572841,"ATP5F1E","chr20","protein_coding"
"544","ENSG00000171858","Female_Muscle",259.77732,"Female_Placenta",45.46859,5.71333573352505,"RPS21","chr20","protein_coding"
"545","ENSG00000159055","Female_Muscle",13.325499,"Female_Placenta",3.567861,3.7348705568967,"MIS18A","chr21","protein_coding"
"546","ENSG00000160213","Female_Muscle",107.05622,"Female_Placenta",10.97716,9.75263365023376,"CSTB","chr21","protein_coding"
"547","ENSG00000128185","Female_Muscle",25.275109,"Female_Placenta",7.090551,3.56461846195028,"DGCR6L","chr22","protein_coding"
"548","ENSG00000100028","Female_Muscle",150.8345,"Female_Placenta",39.99471,3.77136126252697,"SNRPD3","chr22","protein_coding"
"549","ENSG00000100209","Female_Muscle",13.956848,"Female_Placenta",3.986077,3.50139949629673,"HSCB","chr22","protein_coding"
"550","ENSG00000184117","Female_Muscle",41.5045,"Female_Placenta",9.2297,4.49684171749894,"NIPSNAP1","chr22","protein_coding"
"551","ENSG00000100036","Female_Muscle",3.5444375,"Female_Placenta",0.6997228,5.06548807613529,"SLC35E4","chr22","protein_coding"
"552","ENSG00000198832","Female_Muscle",34.05682,"Female_Placenta",11.17142,3.04856678918168,"SELENOM","chr22","protein_coding"
"553","ENSG00000185133","Female_Muscle",1.2935779,"Female_Placenta",0.1986389,6.51220833381578,"INPP5J","chr22","protein_coding"
"554","ENSG00000100196","Female_Muscle",26.794369,"Female_Placenta",5.576211,4.80512107594207,"KDELR3","chr22","protein_coding"
"555","ENSG00000100271","Female_Muscle",13.981187,"Female_Placenta",1.862979,7.50474750386344,"TTLL1","chr22","protein_coding"
"556","ENSG00000100347","Female_Muscle",35.9689,"Female_Placenta",11.15788,3.22363208781596,"SAMM50","chr22","protein_coding"
"557","ENSG00000205643","Female_Muscle",11.89241,"Female_Placenta",2.923958,4.06723010385238,"CDPF1","chr22","protein_coding"
"558","ENSG00000075218","Female_Muscle",13.28449,"Female_Placenta",3.69358,3.59664336497382,"GTSE1","chr22","protein_coding"
"559","ENSG00000006757","Female_Muscle",17.821673,"Female_Placenta",3.750509,4.75180115552316,"PNPLA4","chrX","protein_coding"
"560","ENSG00000205542","Female_Muscle",2081.4555,"Female_Placenta",215.2858,9.66833623025764,"TMSB4X","chrX","protein_coding"
"561","ENSG00000169306","Female_Muscle",10.5226924,"Female_Placenta",0.1101169,95.5592865400316,"IL1RAPL1","chrX","protein_coding"
"562","ENSG00000069509","Female_Muscle",23.222628,"Female_Placenta",3.922231,5.92077009232756,"FUNDC1","chrX","protein_coding"
"563","ENSG00000147155","Female_Muscle",17.534536,"Female_Placenta",5.574097,3.14571777276212,"EBP","chrX","protein_coding"
"564","ENSG00000122824","Female_Muscle",5.3450103,"Female_Placenta",0.7695389,6.94573113847786,"NUDT10","chrX","protein_coding"
"565","ENSG00000147059","Female_Muscle",1.3608817,"Female_Placenta",0.1246217,10.9201021972899,"SPIN2A","chrX","protein_coding"
"566","ENSG00000120509","Female_Muscle",21.790014,"Female_Placenta",5.431678,4.01165422545298,"PDZD11","chrX","protein_coding"
"567","ENSG00000090889","Female_Muscle",17.344344,"Female_Placenta",4.968114,3.49113244985924,"KIF4A","chrX","protein_coding"
"568","ENSG00000102390","Female_Muscle",28.06568,"Female_Placenta",7.00158,4.00847808637479,"PBDC1","chrX","protein_coding"
"569","ENSG00000131171","Female_Muscle",148.61021,"Female_Placenta",35.51438,4.18450807813624,"SH3BGRL","chrX","protein_coding"
"570","ENSG00000186310","Female_Muscle",20.9332012,"Female_Placenta",0.4848606,43.1736486734538,"NAP1L3","chrX","protein_coding"
"571","ENSG00000179083","Female_Muscle",1.0874133,"Female_Placenta",0.3618118,3.00546665421084,"FAM133A","chrX","protein_coding"
"572","ENSG00000166681","Female_Muscle",250.2422,"Female_Placenta",49.25747,5.08028934494606,"BEX3","chrX","protein_coding"
"573","ENSG00000196507","Female_Muscle",21.531327,"Female_Placenta",6.487878,3.3187009681748,"TCEAL3","chrX","protein_coding"
"574","ENSG00000172465","Female_Muscle",19.849643,"Female_Placenta",6.177794,3.21306327145256,"TCEAL1","chrX","protein_coding"
"575","ENSG00000125352","Female_Muscle",24.27399,"Female_Placenta",6.00903,4.03958542393698,"RNF113A","chrX","protein_coding"
"576","ENSG00000125356","Female_Muscle",108.5062,"Female_Placenta",26.85659,4.04020763618911,"NDUFA1","chrX","protein_coding"
"577","ENSG00000134594","Female_Muscle",1.307304,"Female_Placenta",0.377463,3.4633964123636,"RAB33A","chrX","protein_coding"
"578","ENSG00000165704","Female_Muscle",11.670604,"Female_Placenta",3.755521,3.10758587157414,"HPRT1","chrX","protein_coding"
"579","ENSG00000179542","Female_Muscle",16.641023,"Female_Placenta",2.158009,7.71128526340715,"SLITRK4","chrX","protein_coding"
"580","ENSG00000212907","Female_Muscle",110.8387,"Female_Placenta",33.78597,3.28061322495699,"MT-ND4L","chrM","protein_coding"
"581","ENSG00000198886","Female_Muscle",1148.4503,"Female_Placenta",229.9018,4.99539499038285,"MT-ND4","chrM","protein_coding"
"582","ENSG00000142611","Female_Stomach",15.3551474,"Female_Placenta",0.8108501,18.9370974980456,"PRDM16","chr1","protein_coding"
"583","ENSG00000116288","Female_Stomach",206.72354,"Female_Placenta",51.99266,3.97601392196514,"PARK7","chr1","protein_coding"
"584","ENSG00000175206","Female_Stomach",1.60216,"Female_Placenta",0.06957869,23.0265904690071,"NPPA","chr1","protein_coding"
"585","ENSG00000160050","Female_Stomach",20.09584,"Female_Placenta",3.044509,6.60068339426817,"CCDC28B","chr1","protein_coding"
"586","ENSG00000175130","Female_Stomach",115.24129,"Female_Placenta",15.10748,7.62809482455049,"MARCKSL1","chr1","protein_coding"
"587","ENSG00000117010","Female_Stomach",7.499857,"Female_Placenta",2.270977,3.30248038619502,"ZNF684","chr1","protein_coding"
"588","ENSG00000142945","Female_Stomach",16.905599,"Female_Placenta",5.125734,3.29818109952643,"KIF2C","chr1","protein_coding"
"589","ENSG00000186377","Female_Stomach",2.9904262,"Female_Placenta",0.5720117,5.22791089762674,"CYP4X1","chr1","protein_coding"
"590","ENSG00000162437","Female_Stomach",43.081605,"Female_Placenta",8.589973,5.01533648592376,"RAVER2","chr1","protein_coding"
"591","ENSG00000172260","Female_Stomach",56.28027,"Female_Placenta",5.39616,10.4296888898772,"NEGR1","chr1","protein_coding"
"592","ENSG00000203943","Female_Stomach",2.7983011,"Female_Placenta",0.2161813,12.9442329193136,"SAMD13","chr1","protein_coding"
"593","ENSG00000117543","Female_Stomach",31.495387,"Female_Placenta",7.612289,4.13743973724592,"DPH5","chr1","protein_coding"
"594","ENSG00000092621","Female_Stomach",39.731733,"Female_Placenta",6.600603,6.01940959030561,"PHGDH","chr1","protein_coding"
"595","ENSG00000186364","Female_Stomach",4.409194,"Female_Placenta",1.030856,4.27721621642596,"NUDT17","chr1","protein_coding"
"596","ENSG00000163156","Female_Stomach",46.6519,"Female_Placenta",12.4484,3.74762218437711,"SCNM1","chr1","protein_coding"
"597","ENSG00000197747","Female_Stomach",196.37384,"Female_Placenta",33.39919,5.8795988764997,"S100A10","chr1","protein_coding"
"598","ENSG00000163191","Female_Stomach",413.7702,"Female_Placenta",59.44821,6.96017928882972,"S100A11","chr1","protein_coding"
"599","ENSG00000143590","Female_Stomach",1.8766665,"Female_Placenta",0.1487088,12.6197407281882,"EFNA3","chr1","protein_coding"
"600","ENSG00000254726","Female_Stomach",48.7349,"Female_Placenta",0.856795,56.8804673229886,"MEX3A","chr1","protein_coding"
"601","ENSG00000143256","Female_Stomach",35.51291,"Female_Placenta",10.83322,3.27814906371328,"PFDN2","chr1","protein_coding"
"602","ENSG00000143158","Female_Stomach",139.75595,"Female_Placenta",18.50805,7.55108993113807,"MPC2","chr1","protein_coding"
"603","ENSG00000143147","Female_Stomach",33.616714,"Female_Placenta",6.895398,4.8752391087505,"GPR161","chr1","protein_coding"
"604","ENSG00000198756","Female_Stomach",15.6551542,"Female_Placenta",0.4056469,38.5930576567946,"COLGALT2","chr1","protein_coding"
"605","ENSG00000170382","Female_Stomach",1.837576,"Female_Placenta",0.5848475,3.14197461731477,"LRRN2","chr1","protein_coding"
"606","ENSG00000143353","Female_Stomach",68.81597,"Female_Placenta",19.87243,3.46288652167853,"LYPLAL1","chr1","protein_coding"
"607","ENSG00000143502","Female_Stomach",3.4486853,"Female_Placenta",0.5510857,6.25798364936706,"SUSD4","chr1","protein_coding"
"608","ENSG00000130508","Female_Stomach",258.59641,"Female_Placenta",62.67591,4.1259298827891,"PXDN","chr2","protein_coding"
"609","ENSG00000134330","Female_Stomach",61.89651,"Female_Placenta",15.44889,4.00653445004787,"IAH1","chr2","protein_coding"
"610","ENSG00000196208","Female_Stomach",14.099366,"Female_Placenta",2.348031,6.00476143628427,"GREB1","chr2","protein_coding"
"611","ENSG00000115128","Female_Stomach",202.12497,"Female_Placenta",27.05653,7.47046905127893,"SF3B6","chr2","protein_coding"
"612","ENSG00000084731","Female_Stomach",12.138778,"Female_Placenta",3.981115,3.04909001623917,"KIF3C","chr2","protein_coding"
"613","ENSG00000115226","Female_Stomach",4.0091059,"Female_Placenta",0.8937668,4.48562857783484,"FNDC4","chr2","protein_coding"
"614","ENSG00000188010","Female_Stomach",20.710713,"Female_Placenta",1.288911,16.0683809820849,"MORN2","chr2","protein_coding"
"615","ENSG00000162878","Female_Stomach",26.623617,"Female_Placenta",5.639236,4.72113899826147,"PKDCC","chr2","protein_coding"
"616","ENSG00000075340","Female_Stomach",10.9527148,"Female_Placenta",0.5236098,20.917703984914,"ADD2","chr2","protein_coding"
"617","ENSG00000135617","Female_Stomach",10.48337,"Female_Placenta",3.44575,3.04240586229413,"PRADC1","chr2","protein_coding"
"618","ENSG00000144034","Female_Stomach",43.80977,"Female_Placenta",10.75643,4.07289128456189,"TPRKB","chr2","protein_coding"
"619","ENSG00000163170","Female_Stomach",54.706629,"Female_Placenta",1.241916,44.0501845535447,"BOLA3","chr2","protein_coding"
"620","ENSG00000068615","Female_Stomach",20.979209,"Female_Placenta",3.739374,5.61035323024656,"REEP1","chr2","protein_coding"
"621","ENSG00000144029","Female_Stomach",129.39412,"Female_Placenta",32.53039,3.9776381408277,"MRPS5","chr2","protein_coding"
"622","ENSG00000158050","Female_Stomach",2.2526301,"Female_Placenta",0.3855816,5.84216181477539,"DUSP2","chr2","protein_coding"
"623","ENSG00000169679","Female_Stomach",20.565704,"Female_Placenta",6.213194,3.31000512779739,"BUB1","chr2","protein_coding"
"624","ENSG00000169607","Female_Stomach",20.769113,"Female_Placenta",3.442602,6.03296953873843,"CKAP2L","chr2","protein_coding"
"625","ENSG00000186132","Female_Stomach",13.172901,"Female_Placenta",3.816462,3.45160019934693,"C2orf76","chr2","protein_coding"
"626","ENSG00000155368","Female_Stomach",267.44237,"Female_Placenta",20.18719,13.2481226956302,"DBI","chr2","protein_coding"
"627","ENSG00000123610","Female_Stomach",14.792765,"Female_Placenta",0.4363244,33.9031349152145,"TNFAIP6","chr2","protein_coding"
"628","ENSG00000172292","Female_Stomach",114.8642,"Female_Placenta",36.52295,3.14498691918369,"CERS6","chr2","protein_coding"
"629","ENSG00000168530","Female_Stomach",0.09814372,"Female_Placenta",0.01023172,9.59210377140891,"MYL1","chr2","protein_coding"
"630","ENSG00000138376","Female_Stomach",60.36638,"Female_Placenta",12.0633,5.00413485530493,"BARD1","chr2","protein_coding"
"631","ENSG00000115425","Female_Stomach",4.393236,"Female_Placenta",1.008282,4.35715008301249,"PECR","chr2","protein_coding"
"632","ENSG00000116106","Female_Stomach",36.068918,"Female_Placenta",6.784192,5.31661220673,"EPHA4","chr2","protein_coding"
"633","ENSG00000153820","Female_Stomach",2.006673,"Female_Placenta",0.005115861,392.24541088978,"SPHKAP","chr2","protein_coding"
"634","ENSG00000123485","Female_Stomach",15.592001,"Female_Placenta",2.659871,5.86193879327231,"HJURP","chr2","protein_coding"
"635","ENSG00000144485","Female_Stomach",1.7875893,"Female_Placenta",0.3094612,5.77645695163077,"HES6","chr2","protein_coding"
"636","ENSG00000125046","Female_Stomach",1.4837119,"Female_Placenta",0.2318046,6.40070084890464,"SSUH2","chr3","protein_coding"
"637","ENSG00000144712","Female_Stomach",13.582845,"Female_Placenta",2.140036,6.3470170595261,"CAND2","chr3","protein_coding"
"638","ENSG00000170860","Female_Stomach",131.2345,"Female_Placenta",23.0988,5.68144232600828,"LSM3","chr3","protein_coding"
"639","ENSG00000185614","Female_Stomach",10.805536,"Female_Placenta",1.328493,8.13367928923976,"INKA1","chr3","protein_coding"
"640","ENSG00000088543","Female_Stomach",12.651348,"Female_Placenta",3.525352,3.58867653499565,"C3orf18","chr3","protein_coding"
"641","ENSG00000090097","Female_Stomach",15.649694,"Female_Placenta",5.099556,3.06883462011203,"PCBP4","chr3","protein_coding"
